STUDENT_ID,TK_KATOIKIA,COURSE,GRADE,SKILL,EFFECTIVE_A
STU_194,14121,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_194,14121,COURSE_SEM4_HARD,8.5,0.07,0.15
STU_194,14121,COURSE_SEM4_EASY,10.0,0.07,0.22
STU_195,15238,COURSE_SEM1_MEDIUM,7.5,0.09,0.01
STU_195,15238,COURSE_SEM2_MEDIUM,0.5,0.09,0.07
STU_195,15238,COURSE_SEM2_HARD,3.5,0.09,0.15
STU_195,15238,COURSE_SEM2_EASY,6.5,0.09,0.42
STU_195,15238,COURSE_SEM4_HARD,10.0,0.09,0.17
STU_195,15238,COURSE_SEM4_EASY,8.0,0.09,0.24
STU_196,13342,COURSE_SEM1_MEDIUM,1.5,0.01,-0.07
STU_196,13342,COURSE_SEM2_MEDIUM,10.0,0.01,-0.01
STU_196,13342,COURSE_SEM2_HARD,8.5,0.01,0.07
STU_196,13342,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_196,13342,COURSE_SEM4_HARD,1.0,0.01,-0.45
STU_196,13342,COURSE_SEM4_EASY,8.0,0.01,0.16
STU_197,17673,COURSE_SEM1_MEDIUM,2.0,0.08,-0.0
STU_197,17673,COURSE_SEM2_MEDIUM,7.0,0.08,0.06
STU_197,17673,COURSE_SEM2_HARD,6.0,0.08,0.14
STU_197,17673,COURSE_SEM2_EASY,7.5,0.08,0.41
STU_197,17673,COURSE_SEM4_HARD,7.5,0.08,0.16
STU_197,17673,COURSE_SEM4_EASY,5.0,0.08,0.23
STU_198,18345,COURSE_SEM1_MEDIUM,7.5,0.01,-0.07
STU_198,18345,COURSE_SEM2_MEDIUM,2.5,0.01,-0.01
STU_198,18345,COURSE_SEM2_HARD,3.5,0.01,-0.21
STU_198,18345,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_198,18345,COURSE_SEM4_HARD,2.0,0.01,-0.45
STU_198,18345,COURSE_SEM4_EASY,10.0,0.01,0.16
STU_199,12134,COURSE_SEM1_MEDIUM,0.5,-0.09,-0.17
STU_199,12134,COURSE_SEM2_MEDIUM,10.0,-0.09,-0.11
STU_199,12134,COURSE_SEM2_HARD,0.5,-0.09,-0.31
STU_199,12134,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_199,12134,COURSE_SEM4_HARD,0.0,-0.09,-0.55
STU_199,12134,COURSE_SEM4_EASY,9.5,-0.09,0.06
STU_200,17235,COURSE_SEM1_MEDIUM,7.5,0.02,-0.06
STU_200,17235,COURSE_SEM2_MEDIUM,1.0,0.02,-0.0
STU_200,17235,COURSE_SEM2_HARD,7.5,0.02,0.08
STU_200,17235,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_200,17235,COURSE_SEM4_HARD,3.0,0.02,-0.44
STU_200,17235,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_201,14671,COURSE_SEM1_MEDIUM,1.0,-0.0,-0.08
STU_201,14671,COURSE_SEM2_MEDIUM,10.0,-0.0,-0.02
STU_201,14671,COURSE_SEM2_HARD,1.0,-0.0,-0.22
STU_201,14671,COURSE_SEM2_EASY,10.0,-0.0,0.33
STU_201,14671,COURSE_SEM4_HARD,0.0,-0.0,-0.46
STU_201,14671,COURSE_SEM4_EASY,5.0,-0.0,0.15
STU_202,11143,COURSE_SEM1_MEDIUM,4.0,0.09,0.01
STU_202,11143,COURSE_SEM2_MEDIUM,7.5,0.09,0.07
STU_202,11143,COURSE_SEM2_HARD,3.5,0.09,0.15
STU_202,11143,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_202,11143,COURSE_SEM4_HARD,5.0,0.09,-0.37
STU_202,11143,COURSE_SEM4_EASY,2.0,0.09,0.24
STU_203,11473,COURSE_SEM1_MEDIUM,6.0,-0.0,-0.08
STU_203,11473,COURSE_SEM2_MEDIUM,10.0,-0.0,-0.02
STU_203,11473,COURSE_SEM2_HARD,3.0,-0.0,-0.22
STU_203,11473,COURSE_SEM2_EASY,3.5,-0.0,0.33
STU_203,11473,COURSE_SEM4_HARD,8.0,-0.0,0.08
STU_203,11473,COURSE_SEM4_EASY,8.5,-0.0,0.15
STU_204,19015,COURSE_SEM1_MEDIUM,8.5,-0.07,-0.15
STU_204,19015,COURSE_SEM2_MEDIUM,6.0,-0.07,-0.09
STU_204,19015,COURSE_SEM2_HARD,0.5,-0.07,-0.29
STU_204,19015,COURSE_SEM2_EASY,5.0,-0.07,0.26
STU_204,19015,COURSE_SEM4_HARD,2.0,-0.07,-0.53
STU_204,19015,COURSE_SEM4_EASY,7.5,-0.07,0.08
STU_205,10561,COURSE_SEM1_MEDIUM,3.0,0.02,-0.06
STU_205,10561,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_205,10561,COURSE_SEM2_HARD,5.0,0.02,-0.2
STU_205,10561,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_205,10561,COURSE_SEM4_HARD,7.0,0.02,-0.44
STU_205,10561,COURSE_SEM4_EASY,5.0,0.02,0.17
STU_206,11142,COURSE_SEM1_MEDIUM,10.0,0.01,-0.07
STU_206,11142,COURSE_SEM2_MEDIUM,6.5,0.01,-0.01
STU_206,11142,COURSE_SEM2_HARD,8.5,0.01,0.07
STU_206,11142,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_206,11142,COURSE_SEM4_HARD,1.0,0.01,-0.45
STU_206,11142,COURSE_SEM4_EASY,7.0,0.01,0.16
STU_207,11146,COURSE_SEM1_MEDIUM,1.5,-0.02,-0.1
STU_207,11146,COURSE_SEM2_MEDIUM,10.0,-0.02,-0.04
STU_207,11146,COURSE_SEM2_HARD,6.5,-0.02,-0.24
STU_207,11146,COURSE_SEM2_EASY,10.0,-0.02,0.31
STU_207,11146,COURSE_SEM4_HARD,0.0,-0.02,-0.48
STU_207,11146,COURSE_SEM4_EASY,10.0,-0.02,0.13
STU_208,18538,COURSE_SEM1_MEDIUM,1.0,-0.01,-0.09
STU_208,18538,COURSE_SEM2_MEDIUM,0.5,-0.01,-0.03
STU_208,18538,COURSE_SEM2_HARD,1.5,-0.01,-0.23
STU_208,18538,COURSE_SEM2_EASY,8.5,-0.01,0.32
STU_208,18538,COURSE_SEM4_HARD,5.0,-0.01,-0.47
STU_208,18538,COURSE_SEM4_EASY,3.0,-0.01,0.14
STU_209,19007,COURSE_SEM1_MEDIUM,0.0,-0.08,-0.16
STU_209,19007,COURSE_SEM2_MEDIUM,1.0,-0.08,-0.1
STU_209,19007,COURSE_SEM2_HARD,3.0,-0.08,-0.3
STU_209,19007,COURSE_SEM2_EASY,9.0,-0.08,0.25
STU_209,19007,COURSE_SEM4_HARD,1.0,-0.08,-0.54
STU_209,19007,COURSE_SEM4_EASY,9.0,-0.08,0.07
STU_210,12133,COURSE_SEM1_MEDIUM,3.0,-0.07,-0.15
STU_210,12133,COURSE_SEM2_MEDIUM,0.0,-0.07,-0.09
STU_210,12133,COURSE_SEM2_HARD,1.0,-0.07,-0.29
STU_210,12133,COURSE_SEM2_EASY,10.0,-0.07,0.26
STU_210,12133,COURSE_SEM4_HARD,2.0,-0.07,-0.53
STU_210,12133,COURSE_SEM4_EASY,6.5,-0.07,0.08
STU_211,13562,COURSE_SEM1_MEDIUM,2.0,0.0,-0.08
STU_211,13562,COURSE_SEM2_MEDIUM,5.0,0.0,-0.02
STU_211,13562,COURSE_SEM2_HARD,9.5,0.0,0.06
STU_211,13562,COURSE_SEM2_EASY,7.5,0.0,0.33
STU_211,13562,COURSE_SEM4_HARD,0.0,0.0,-0.46
STU_211,13562,COURSE_SEM4_EASY,9.0,0.0,0.15
STU_212,18758,COURSE_SEM1_MEDIUM,2.0,0.01,-0.07
STU_212,18758,COURSE_SEM2_MEDIUM,1.0,0.01,-0.01
STU_212,18758,COURSE_SEM2_HARD,0.5,0.01,0.07
STU_212,18758,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_212,18758,COURSE_SEM4_HARD,1.5,0.01,-0.45
STU_212,18758,COURSE_SEM4_EASY,9.5,0.01,0.16
STU_213,15562,COURSE_SEM1_MEDIUM,7.0,-0.01,-0.09
STU_213,15562,COURSE_SEM2_MEDIUM,6.5,-0.01,-0.03
STU_213,15562,COURSE_SEM2_HARD,0.0,-0.01,-0.23
STU_213,15562,COURSE_SEM2_EASY,9.0,-0.01,0.32
STU_213,15562,COURSE_SEM4_HARD,1.0,-0.01,-0.47
STU_213,15562,COURSE_SEM4_EASY,8.5,-0.01,0.14
STU_214,10553,COURSE_SEM1_MEDIUM,9.0,0.09,0.01
STU_214,10553,COURSE_SEM2_MEDIUM,7.0,0.09,0.07
STU_214,10553,COURSE_SEM2_HARD,5.0,0.09,-0.13
STU_214,10553,COURSE_SEM2_EASY,5.0,0.09,0.42
STU_214,10553,COURSE_SEM4_HARD,8.5,0.09,0.17
STU_214,10553,COURSE_SEM4_EASY,2.5,0.09,0.24
STU_215,10444,COURSE_SEM1_MEDIUM,1.5,0.1,0.02
STU_215,10444,COURSE_SEM2_MEDIUM,8.0,0.1,0.08
STU_215,10444,COURSE_SEM2_HARD,10.0,0.1,0.16
STU_215,10444,COURSE_SEM2_EASY,10.0,0.1,0.43
STU_215,10444,COURSE_SEM4_HARD,10.0,0.1,0.18
STU_215,10444,COURSE_SEM4_EASY,9.0,0.1,0.25
STU_216,10672,COURSE_SEM1_MEDIUM,10.0,0.02,-0.06
STU_216,10672,COURSE_SEM2_MEDIUM,8.5,0.02,-0.0
STU_216,10672,COURSE_SEM2_HARD,3.5,0.02,-0.2
STU_216,10672,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_216,10672,COURSE_SEM4_HARD,10.0,0.02,0.1
STU_216,10672,COURSE_SEM4_EASY,8.5,0.02,0.17
STU_217,18538,COURSE_SEM1_MEDIUM,0.0,0.08,0.0
STU_217,18538,COURSE_SEM2_MEDIUM,5.0,0.08,0.06
STU_217,18538,COURSE_SEM2_HARD,5.5,0.08,0.14
STU_217,18538,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_217,18538,COURSE_SEM4_HARD,8.0,0.08,0.16
STU_217,18538,COURSE_SEM4_EASY,5.0,0.08,0.23
STU_218,18120,COURSE_SEM1_MEDIUM,0.0,-0.07,-0.15
STU_218,18120,COURSE_SEM2_MEDIUM,3.0,-0.07,-0.09
STU_218,18120,COURSE_SEM2_HARD,3.5,-0.07,-0.29
STU_218,18120,COURSE_SEM2_EASY,8.0,-0.07,0.26
STU_218,18120,COURSE_SEM4_HARD,1.0,-0.07,-0.53
STU_218,18120,COURSE_SEM4_EASY,6.5,-0.07,0.08
STU_219,19001,COURSE_SEM1_MEDIUM,10.0,0.08,-0.0
STU_219,19001,COURSE_SEM2_MEDIUM,10.0,0.08,0.06
STU_219,19001,COURSE_SEM2_HARD,8.5,0.08,0.14
STU_219,19001,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_219,19001,COURSE_SEM4_HARD,9.5,0.08,0.16
STU_219,19001,COURSE_SEM4_EASY,8.0,0.08,0.23
STU_220,17672,COURSE_SEM1_MEDIUM,5.0,0.01,-0.07
STU_220,17672,COURSE_SEM2_MEDIUM,7.5,0.01,-0.01
STU_220,17672,COURSE_SEM2_HARD,6.5,0.01,0.07
STU_220,17672,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_220,17672,COURSE_SEM4_HARD,2.0,0.01,-0.45
STU_220,17672,COURSE_SEM4_EASY,10.0,0.01,0.16
STU_221,10440,COURSE_SEM1_MEDIUM,4.0,-0.01,-0.09
STU_221,10440,COURSE_SEM2_MEDIUM,0.0,-0.01,-0.03
STU_221,10440,COURSE_SEM2_HARD,8.0,-0.01,0.05
STU_221,10440,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_221,10440,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_221,10440,COURSE_SEM4_EASY,9.0,-0.01,0.14
STU_222,10438,COURSE_SEM1_MEDIUM,5.5,0.0,-0.08
STU_222,10438,COURSE_SEM2_MEDIUM,6.5,0.0,-0.02
STU_222,10438,COURSE_SEM2_HARD,9.0,0.0,0.06
STU_222,10438,COURSE_SEM2_EASY,8.0,0.0,0.33
STU_222,10438,COURSE_SEM4_HARD,0.0,0.0,-0.46
STU_222,10438,COURSE_SEM4_EASY,6.0,0.0,0.15
STU_223,15354,COURSE_SEM1_MEDIUM,2.0,-0.0,-0.08
STU_223,15354,COURSE_SEM2_MEDIUM,1.0,-0.0,-0.02
STU_223,15354,COURSE_SEM2_HARD,0.0,-0.0,-0.22
STU_223,15354,COURSE_SEM2_EASY,10.0,-0.0,0.33
STU_223,15354,COURSE_SEM4_HARD,9.0,-0.0,0.08
STU_223,15354,COURSE_SEM4_EASY,5.5,-0.0,0.15
STU_224,17342,COURSE_SEM1_MEDIUM,5.5,-0.02,-0.1
STU_224,17342,COURSE_SEM2_MEDIUM,0.5,-0.02,-0.04
STU_224,17342,COURSE_SEM2_HARD,2.0,-0.02,0.04
STU_224,17342,COURSE_SEM2_EASY,10.0,-0.02,0.31
STU_224,17342,COURSE_SEM4_HARD,5.5,-0.02,0.06
STU_224,17342,COURSE_SEM4_EASY,10.0,-0.02,0.13
STU_225,18233,COURSE_SEM1_MEDIUM,10.0,-0.08,-0.16
STU_225,18233,COURSE_SEM2_MEDIUM,0.5,-0.08,-0.1
STU_225,18233,COURSE_SEM2_HARD,3.0,-0.08,-0.3
STU_225,18233,COURSE_SEM2_EASY,9.0,-0.08,0.25
STU_225,18233,COURSE_SEM4_HARD,5.5,-0.08,-0.54
STU_225,18233,COURSE_SEM4_EASY,10.0,-0.08,0.07
STU_226,11523,COURSE_SEM1_MEDIUM,5.0,-0.09,-0.17
STU_226,11523,COURSE_SEM2_MEDIUM,3.0,-0.09,-0.11
STU_226,11523,COURSE_SEM2_HARD,3.0,-0.09,-0.31
STU_226,11523,COURSE_SEM2_EASY,8.0,-0.09,0.24
STU_226,11523,COURSE_SEM4_HARD,0.0,-0.09,-0.55
STU_226,11523,COURSE_SEM4_EASY,3.5,-0.09,0.06
STU_227,18344,COURSE_SEM1_MEDIUM,10.0,-0.09,-0.17
STU_227,18344,COURSE_SEM2_MEDIUM,10.0,-0.09,-0.11
STU_227,18344,COURSE_SEM2_HARD,0.5,-0.09,-0.31
STU_227,18344,COURSE_SEM2_EASY,1.5,-0.09,0.24
STU_227,18344,COURSE_SEM4_HARD,1.0,-0.09,-0.55
STU_227,18344,COURSE_SEM4_EASY,0.0,-0.09,0.06
STU_228,11252,COURSE_SEM1_MEDIUM,2.5,-0.0,-0.08
STU_228,11252,COURSE_SEM2_MEDIUM,10.0,-0.0,-0.02
STU_228,11252,COURSE_SEM2_HARD,0.5,-0.0,-0.22
STU_228,11252,COURSE_SEM2_EASY,9.5,-0.0,0.33
STU_228,11252,COURSE_SEM4_HARD,2.0,-0.0,-0.46
STU_228,11252,COURSE_SEM4_EASY,1.0,-0.0,0.15
STU_229,18122,COURSE_SEM1_MEDIUM,2.5,0.09,0.01
STU_229,18122,COURSE_SEM2_MEDIUM,7.5,0.09,0.07
STU_229,18122,COURSE_SEM2_HARD,2.0,0.09,-0.13
STU_229,18122,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_229,18122,COURSE_SEM4_HARD,1.0,0.09,0.17
STU_229,18122,COURSE_SEM4_EASY,8.5,0.09,0.24
STU_230,11521,COURSE_SEM1_MEDIUM,5.5,0.02,-0.06
STU_230,11521,COURSE_SEM2_MEDIUM,7.0,0.02,-0.0
STU_230,11521,COURSE_SEM2_HARD,6.5,0.02,-0.2
STU_230,11521,COURSE_SEM2_EASY,8.0,0.02,0.35
STU_230,11521,COURSE_SEM4_HARD,2.0,0.02,-0.44
STU_230,11521,COURSE_SEM4_EASY,2.0,0.02,0.17
STU_231,13344,COURSE_SEM1_MEDIUM,5.0,-0.09,-0.17
STU_231,13344,COURSE_SEM2_MEDIUM,7.0,-0.09,-0.11
STU_231,13344,COURSE_SEM2_HARD,5.0,-0.09,-0.31
STU_231,13344,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_231,13344,COURSE_SEM4_HARD,1.0,-0.09,-0.55
STU_231,13344,COURSE_SEM4_EASY,7.5,-0.09,0.06
STU_232,10444,COURSE_SEM1_MEDIUM,4.0,0.09,0.01
STU_232,10444,COURSE_SEM2_MEDIUM,6.5,0.09,0.07
STU_232,10444,COURSE_SEM2_HARD,10.0,0.09,0.15
STU_232,10444,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_232,10444,COURSE_SEM4_HARD,0.0,0.09,-0.37
STU_232,10444,COURSE_SEM4_EASY,10.0,0.09,0.24
STU_233,11146,COURSE_SEM1_MEDIUM,10.0,0.01,-0.07
STU_233,11146,COURSE_SEM2_MEDIUM,1.0,0.01,-0.01
STU_233,11146,COURSE_SEM2_HARD,3.0,0.01,-0.21
STU_233,11146,COURSE_SEM2_EASY,5.0,0.01,0.34
STU_233,11146,COURSE_SEM4_HARD,0.0,0.01,-0.45
STU_233,11146,COURSE_SEM4_EASY,7.5,0.01,0.16
STU_234,11528,COURSE_SEM1_MEDIUM,8.0,-0.1,-0.18
STU_234,11528,COURSE_SEM2_MEDIUM,4.0,-0.1,-0.12
STU_234,11528,COURSE_SEM2_HARD,3.5,-0.1,-0.32
STU_234,11528,COURSE_SEM2_EASY,3.0,-0.1,0.23
STU_234,11528,COURSE_SEM4_HARD,3.5,-0.1,-0.56
STU_234,11528,COURSE_SEM4_EASY,5.0,-0.1,0.05
STU_235,10442,COURSE_SEM1_MEDIUM,7.5,0.08,-0.0
STU_235,10442,COURSE_SEM2_MEDIUM,10.0,0.08,0.06
STU_235,10442,COURSE_SEM2_HARD,3.0,0.08,-0.14
STU_235,10442,COURSE_SEM2_EASY,9.0,0.08,0.41
STU_235,10442,COURSE_SEM4_HARD,0.0,0.08,-0.38
STU_235,10442,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_236,12133,COURSE_SEM1_MEDIUM,3.0,-0.1,-0.18
STU_236,12133,COURSE_SEM2_MEDIUM,3.0,-0.1,-0.12
STU_236,12133,COURSE_SEM2_HARD,0.0,-0.1,-0.32
STU_236,12133,COURSE_SEM2_EASY,9.5,-0.1,0.23
STU_236,12133,COURSE_SEM4_HARD,3.0,-0.1,-0.56
STU_236,12133,COURSE_SEM4_EASY,1.5,-0.1,0.05
STU_237,15561,COURSE_SEM1_MEDIUM,1.0,0.0,-0.08
STU_237,15561,COURSE_SEM2_MEDIUM,2.0,0.0,-0.02
STU_237,15561,COURSE_SEM2_HARD,5.0,0.0,-0.22
STU_237,15561,COURSE_SEM2_EASY,5.0,0.0,0.33
STU_237,15561,COURSE_SEM4_HARD,6.0,0.0,0.08
STU_237,15561,COURSE_SEM4_EASY,10.0,0.0,0.15
STU_238,13672,COURSE_SEM1_MEDIUM,8.5,-0.01,-0.09
STU_238,13672,COURSE_SEM2_MEDIUM,4.5,-0.01,-0.03
STU_238,13672,COURSE_SEM2_HARD,3.0,-0.01,0.05
STU_238,13672,COURSE_SEM2_EASY,7.5,-0.01,0.32
STU_238,13672,COURSE_SEM4_HARD,1.0,-0.01,-0.47
STU_238,13672,COURSE_SEM4_EASY,2.0,-0.01,0.14
STU_239,16673,COURSE_SEM1_MEDIUM,10.0,-0.09,-0.17
STU_239,16673,COURSE_SEM2_MEDIUM,5.0,-0.09,-0.11
STU_239,16673,COURSE_SEM2_HARD,1.0,-0.09,-0.31
STU_239,16673,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_239,16673,COURSE_SEM4_HARD,2.0,-0.09,-0.55
STU_239,16673,COURSE_SEM4_EASY,3.5,-0.09,0.06
STU_240,17122,COURSE_SEM1_MEDIUM,0.0,0.02,-0.06
STU_240,17122,COURSE_SEM2_MEDIUM,0.0,0.02,-0.0
STU_240,17122,COURSE_SEM2_HARD,1.0,0.02,-0.2
STU_240,17122,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_240,17122,COURSE_SEM4_HARD,0.0,0.02,-0.44
STU_240,17122,COURSE_SEM4_EASY,6.0,0.02,0.17
STU_241,18539,COURSE_SEM1_MEDIUM,4.5,0.01,-0.07
STU_241,18539,COURSE_SEM2_MEDIUM,7.5,0.01,-0.01
STU_241,18539,COURSE_SEM2_HARD,10.0,0.01,0.07
STU_241,18539,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_241,18539,COURSE_SEM4_HARD,0.5,0.01,-0.45
STU_241,18539,COURSE_SEM4_EASY,10.0,0.01,0.16
STU_242,14122,COURSE_SEM1_MEDIUM,6.5,-0.06,-0.14
STU_242,14122,COURSE_SEM2_MEDIUM,0.0,-0.06,-0.08
STU_242,14122,COURSE_SEM2_HARD,3.0,-0.06,-0.28
STU_242,14122,COURSE_SEM2_EASY,9.5,-0.06,0.27
STU_242,14122,COURSE_SEM4_HARD,0.0,-0.06,-0.52
STU_242,14122,COURSE_SEM4_EASY,7.5,-0.06,0.09
STU_243,12131,COURSE_SEM1_MEDIUM,8.0,0.1,0.02
STU_243,12131,COURSE_SEM2_MEDIUM,10.0,0.1,0.08
STU_243,12131,COURSE_SEM2_HARD,6.0,0.1,0.16
STU_243,12131,COURSE_SEM2_EASY,10.0,0.1,0.43
STU_243,12131,COURSE_SEM4_HARD,0.5,0.1,-0.36
STU_243,12131,COURSE_SEM4_EASY,10.0,0.1,0.25
STU_244,17564,COURSE_SEM1_MEDIUM,10.0,-0.01,-0.09
STU_244,17564,COURSE_SEM2_MEDIUM,7.5,-0.01,-0.03
STU_244,17564,COURSE_SEM2_HARD,1.0,-0.01,-0.23
STU_244,17564,COURSE_SEM2_EASY,8.5,-0.01,0.32
STU_244,17564,COURSE_SEM4_HARD,5.0,-0.01,-0.47
STU_244,17564,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_245,10555,COURSE_SEM1_MEDIUM,2.5,-0.01,-0.09
STU_245,10555,COURSE_SEM2_MEDIUM,0.5,-0.01,-0.03
STU_245,10555,COURSE_SEM2_HARD,2.0,-0.01,-0.23
STU_245,10555,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_245,10555,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_245,10555,COURSE_SEM4_EASY,7.5,-0.01,0.14
STU_246,10563,COURSE_SEM1_MEDIUM,3.0,0.0,-0.08
STU_246,10563,COURSE_SEM2_MEDIUM,8.0,0.0,-0.02
STU_246,10563,COURSE_SEM2_HARD,10.0,0.0,0.06
STU_246,10563,COURSE_SEM2_EASY,10.0,0.0,0.33
STU_246,10563,COURSE_SEM4_HARD,1.0,0.0,-0.46
STU_246,10563,COURSE_SEM4_EASY,10.0,0.0,0.15
STU_247,19004,COURSE_SEM1_MEDIUM,4.0,0.09,0.01
STU_247,19004,COURSE_SEM2_MEDIUM,10.0,0.09,0.07
STU_247,19004,COURSE_SEM2_HARD,10.0,0.09,0.15
STU_247,19004,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_247,19004,COURSE_SEM4_HARD,10.0,0.09,0.17
STU_247,19004,COURSE_SEM4_EASY,2.5,0.09,0.24
STU_248,14341,COURSE_SEM1_MEDIUM,1.0,0.07,-0.01
STU_248,14341,COURSE_SEM2_MEDIUM,10.0,0.07,0.05
STU_248,14341,COURSE_SEM2_HARD,1.0,0.07,-0.15
STU_248,14341,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_248,14341,COURSE_SEM4_HARD,9.0,0.07,0.15
STU_248,14341,COURSE_SEM4_EASY,4.5,0.07,0.22
STU_249,14234,COURSE_SEM1_MEDIUM,4.0,-0.01,-0.09
STU_249,14234,COURSE_SEM2_MEDIUM,10.0,-0.01,-0.03
STU_249,14234,COURSE_SEM2_HARD,0.0,-0.01,-0.23
STU_249,14234,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_249,14234,COURSE_SEM4_HARD,2.0,-0.01,-0.47
STU_249,14234,COURSE_SEM4_EASY,7.0,-0.01,0.14
STU_250,18755,COURSE_SEM1_MEDIUM,0.5,0.0,-0.08
STU_250,18755,COURSE_SEM2_MEDIUM,9.0,0.0,-0.02
STU_250,18755,COURSE_SEM2_HARD,8.0,0.0,0.06
STU_250,18755,COURSE_SEM2_EASY,10.0,0.0,0.33
STU_250,18755,COURSE_SEM4_HARD,2.0,0.0,-0.46
STU_250,18755,COURSE_SEM4_EASY,8.0,0.0,0.15
STU_251,18453,COURSE_SEM1_MEDIUM,5.0,-0.06,-0.14
STU_251,18453,COURSE_SEM2_MEDIUM,5.5,-0.06,-0.08
STU_251,18453,COURSE_SEM2_HARD,4.0,-0.06,-0.28
STU_251,18453,COURSE_SEM2_EASY,10.0,-0.06,0.27
STU_251,18453,COURSE_SEM4_HARD,0.0,-0.06,-0.52
STU_251,18453,COURSE_SEM4_EASY,1.0,-0.06,0.09
STU_252,10563,COURSE_SEM1_MEDIUM,10.0,0.07,-0.01
STU_252,10563,COURSE_SEM2_MEDIUM,9.0,0.07,0.05
STU_252,10563,COURSE_SEM2_HARD,5.5,0.07,-0.15
STU_252,10563,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_252,10563,COURSE_SEM4_HARD,1.5,0.07,-0.39
STU_252,10563,COURSE_SEM4_EASY,5.0,0.07,0.22
STU_253,11852,COURSE_SEM1_MEDIUM,5.5,-0.07,-0.15
STU_253,11852,COURSE_SEM2_MEDIUM,3.5,-0.07,-0.09
STU_253,11852,COURSE_SEM2_HARD,0.5,-0.07,-0.29
STU_253,11852,COURSE_SEM2_EASY,10.0,-0.07,0.26
STU_253,11852,COURSE_SEM4_HARD,2.0,-0.07,-0.53
STU_253,11852,COURSE_SEM4_EASY,9.5,-0.07,0.08
STU_254,10563,COURSE_SEM1_MEDIUM,3.5,0.09,0.01
STU_254,10563,COURSE_SEM2_MEDIUM,1.5,0.09,0.07
STU_254,10563,COURSE_SEM2_HARD,9.0,0.09,0.15
STU_254,10563,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_254,10563,COURSE_SEM4_HARD,9.5,0.09,0.17
STU_254,10563,COURSE_SEM4_EASY,6.0,0.09,0.24
STU_255,18453,COURSE_SEM1_MEDIUM,5.5,0.06,-0.02
STU_255,18453,COURSE_SEM2_MEDIUM,10.0,0.06,0.04
STU_255,18453,COURSE_SEM2_HARD,5.0,0.06,0.12
STU_255,18453,COURSE_SEM2_EASY,10.0,0.06,0.39
STU_255,18453,COURSE_SEM4_HARD,10.0,0.06,0.14
STU_255,18453,COURSE_SEM4_EASY,9.5,0.06,0.21
STU_256,14231,COURSE_SEM1_MEDIUM,8.5,0.02,-0.06
STU_256,14231,COURSE_SEM2_MEDIUM,8.5,0.02,-0.0
STU_256,14231,COURSE_SEM2_HARD,1.0,0.02,-0.2
STU_256,14231,COURSE_SEM2_EASY,9.0,0.02,0.35
STU_256,14231,COURSE_SEM4_HARD,1.0,0.02,-0.44
STU_256,14231,COURSE_SEM4_EASY,7.5,0.02,0.17
STU_257,18537,COURSE_SEM1_MEDIUM,6.5,0.08,-0.0
STU_257,18537,COURSE_SEM2_MEDIUM,3.0,0.08,0.06
STU_257,18537,COURSE_SEM2_HARD,7.5,0.08,0.14
STU_257,18537,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_257,18537,COURSE_SEM4_HARD,10.0,0.08,0.16
STU_257,18537,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_258,10673,COURSE_SEM1_MEDIUM,9.5,-0.1,-0.18
STU_258,10673,COURSE_SEM2_MEDIUM,5.0,-0.1,-0.12
STU_258,10673,COURSE_SEM2_HARD,6.5,-0.1,-0.32
STU_258,10673,COURSE_SEM2_EASY,10.0,-0.1,0.23
STU_258,10673,COURSE_SEM4_HARD,0.0,-0.1,-0.56
STU_258,10673,COURSE_SEM4_EASY,5.5,-0.1,0.05
STU_259,12241,COURSE_SEM1_MEDIUM,1.5,-0.02,-0.1
